INFO:root:n: 500000 D: 128 queries: 3200 anchors: 128 k: 128 method: anchor lr: 0.0001
INFO:root:recall_test: 0.6781
INFO:root:Epoch [1], Loss: 584.7059, Test Loss: 505.6174, recall_train: 0.6981, recall_test: 0.6766 recall_val: 0.7078
INFO:root:Epoch [2], Loss: 523.8495, Test Loss: 502.5746, recall_train: 0.6996, recall_test: 0.6844 recall_val: 0.7063
INFO:root:Epoch [3], Loss: 611.4207, Test Loss: 483.7113, recall_train: 0.7011, recall_test: 0.6953 recall_val: 0.7047
INFO:root:Epoch [4], Loss: 526.3874, Test Loss: 472.6881, recall_train: 0.7014, recall_test: 0.6906 recall_val: 0.7156
INFO:root:Epoch [5], Loss: 618.3959, Test Loss: 475.5126, recall_train: 0.7011, recall_test: 0.6891 recall_val: 0.7094
INFO:root:Epoch [6], Loss: 554.5138, Test Loss: 465.9677, recall_train: 0.7041, recall_test: 0.6828 recall_val: 0.7063
INFO:root:Epoch [7], Loss: 601.1606, Test Loss: 478.1054, recall_train: 0.7043, recall_test: 0.6969 recall_val: 0.7125
INFO:root:Epoch [8], Loss: 504.0951, Test Loss: 466.5880, recall_train: 0.7079, recall_test: 0.6984 recall_val: 0.7141
INFO:root:Epoch [9], Loss: 479.0384, Test Loss: 446.6967, recall_train: 0.7078, recall_test: 0.7094 recall_val: 0.7000
INFO:root:Epoch [10], Loss: 578.6161, Test Loss: 453.7618, recall_train: 0.7097, recall_test: 0.7125 recall_val: 0.7109
INFO:root:Epoch [11], Loss: 429.5266, Test Loss: 462.1192, recall_train: 0.7082, recall_test: 0.6906 recall_val: 0.7109
INFO:root:Epoch [12], Loss: 592.8937, Test Loss: 448.5196, recall_train: 0.7099, recall_test: 0.7047 recall_val: 0.7188
INFO:root:Epoch [13], Loss: 435.7950, Test Loss: 450.8112, recall_train: 0.7111, recall_test: 0.7094 recall_val: 0.7047
INFO:root:Epoch [14], Loss: 429.3545, Test Loss: 447.4741, recall_train: 0.7105, recall_test: 0.7141 recall_val: 0.7266
INFO:root:Epoch [15], Loss: 402.3314, Test Loss: 442.5787, recall_train: 0.7116, recall_test: 0.7125 recall_val: 0.7078
INFO:root:Epoch [16], Loss: 573.5865, Test Loss: 435.1718, recall_train: 0.7127, recall_test: 0.6969 recall_val: 0.7016
INFO:root:Epoch [17], Loss: 611.0380, Test Loss: 429.4764, recall_train: 0.7135, recall_test: 0.6937 recall_val: 0.7078
INFO:root:Epoch [18], Loss: 497.8544, Test Loss: 420.8392, recall_train: 0.7134, recall_test: 0.7109 recall_val: 0.7172
INFO:root:Epoch [19], Loss: 533.0861, Test Loss: 429.9113, recall_train: 0.7140, recall_test: 0.6922 recall_val: 0.7125
INFO:root:Epoch [20], Loss: 533.7238, Test Loss: 417.6885, recall_train: 0.7129, recall_test: 0.6953 recall_val: 0.7250
INFO:root:Epoch [21], Loss: 443.9885, Test Loss: 397.4905, recall_train: 0.7149, recall_test: 0.6953 recall_val: 0.7172
INFO:root:Epoch [22], Loss: 471.7650, Test Loss: 398.4066, recall_train: 0.7134, recall_test: 0.7109 recall_val: 0.7125
INFO:root:Epoch [23], Loss: 433.9147, Test Loss: 399.3242, recall_train: 0.7152, recall_test: 0.7109 recall_val: 0.7219
INFO:root:Epoch [24], Loss: 455.4557, Test Loss: 403.1650, recall_train: 0.7144, recall_test: 0.7172 recall_val: 0.7078
INFO:root:Epoch [25], Loss: 383.0626, Test Loss: 398.3480, recall_train: 0.7139, recall_test: 0.7203 recall_val: 0.7297
INFO:root:Epoch [26], Loss: 416.6938, Test Loss: 416.0862, recall_train: 0.7176, recall_test: 0.7109 recall_val: 0.7188
INFO:root:Epoch [27], Loss: 594.2435, Test Loss: 405.4221, recall_train: 0.7173, recall_test: 0.7141 recall_val: 0.7000
INFO:root:Epoch [28], Loss: 416.6205, Test Loss: 399.2265, recall_train: 0.7187, recall_test: 0.7219 recall_val: 0.7109
INFO:root:Epoch [29], Loss: 475.6465, Test Loss: 378.4756, recall_train: 0.7191, recall_test: 0.7156 recall_val: 0.7109
INFO:root:Epoch [30], Loss: 356.9724, Test Loss: 375.0616, recall_train: 0.7205, recall_test: 0.7391 recall_val: 0.7047
INFO:root:Epoch [31], Loss: 457.2810, Test Loss: 365.3902, recall_train: 0.7205, recall_test: 0.7141 recall_val: 0.7047
INFO:root:Epoch [32], Loss: 453.9977, Test Loss: 367.5251, recall_train: 0.7197, recall_test: 0.7203 recall_val: 0.7000
INFO:root:Epoch [33], Loss: 512.7827, Test Loss: 379.3113, recall_train: 0.7195, recall_test: 0.7172 recall_val: 0.6906
INFO:root:Epoch [34], Loss: 478.2393, Test Loss: 348.9985, recall_train: 0.7231, recall_test: 0.7234 recall_val: 0.7047
INFO:root:Epoch [35], Loss: 404.2539, Test Loss: 362.7671, recall_train: 0.7228, recall_test: 0.7250 recall_val: 0.7297
INFO:root:Epoch [36], Loss: 407.7390, Test Loss: 357.5217, recall_train: 0.7243, recall_test: 0.7297 recall_val: 0.7094
