INFO:root:n: 500000 D: 128 queries: 3200 anchors: 128 k: 64 method: plane lr: 0.0001
INFO:root:recall_test: 0.5000
INFO:root:Epoch [1], Loss: 2035.9099, Test Loss: 2362.6194, recall_train: 0.6526, recall_test: 0.4891 recall_val: 0.5016
INFO:root:Epoch [2], Loss: 2279.3711, Test Loss: 2377.7737, recall_train: 0.6514, recall_test: 0.5156 recall_val: 0.5000
INFO:root:Epoch [3], Loss: 2456.5364, Test Loss: 2338.6013, recall_train: 0.6514, recall_test: 0.5094 recall_val: 0.5125
INFO:root:Epoch [4], Loss: 1660.9537, Test Loss: 2259.0984, recall_train: 0.6543, recall_test: 0.5031 recall_val: 0.5047
INFO:root:Epoch [5], Loss: 2436.7195, Test Loss: 2159.3293, recall_train: 0.6546, recall_test: 0.5016 recall_val: 0.5125
INFO:root:Epoch [6], Loss: 1955.8562, Test Loss: 2075.1318, recall_train: 0.6578, recall_test: 0.5109 recall_val: 0.5016
INFO:root:Epoch [7], Loss: 2034.3640, Test Loss: 2058.9902, recall_train: 0.6576, recall_test: 0.5062 recall_val: 0.5125
INFO:root:Epoch [8], Loss: 2321.4382, Test Loss: 2091.5132, recall_train: 0.6598, recall_test: 0.5062 recall_val: 0.5141
INFO:root:Epoch [9], Loss: 1752.9495, Test Loss: 2082.8123, recall_train: 0.6584, recall_test: 0.5156 recall_val: 0.5156
INFO:root:Epoch [10], Loss: 1551.5026, Test Loss: 2077.4106, recall_train: 0.6612, recall_test: 0.4938 recall_val: 0.5062
INFO:root:Epoch [11], Loss: 1851.8727, Test Loss: 2121.2329, recall_train: 0.6633, recall_test: 0.5094 recall_val: 0.5219
INFO:root:Epoch [12], Loss: 2123.1216, Test Loss: 2101.9868, recall_train: 0.6652, recall_test: 0.5031 recall_val: 0.5188
INFO:root:Epoch [13], Loss: 1984.0514, Test Loss: 2057.7427, recall_train: 0.6640, recall_test: 0.4938 recall_val: 0.5141
INFO:root:Epoch [14], Loss: 1620.4980, Test Loss: 2059.8398, recall_train: 0.6641, recall_test: 0.4938 recall_val: 0.5078
INFO:root:Epoch [15], Loss: 1775.1052, Test Loss: 2021.0726, recall_train: 0.6648, recall_test: 0.5094 recall_val: 0.4969
INFO:root:Epoch [16], Loss: 1601.6881, Test Loss: 2007.3580, recall_train: 0.6652, recall_test: 0.4953 recall_val: 0.5094
INFO:root:Epoch [17], Loss: 1835.2415, Test Loss: 1990.0657, recall_train: 0.6676, recall_test: 0.5016 recall_val: 0.4984
INFO:root:Epoch [18], Loss: 1739.6882, Test Loss: 1940.2546, recall_train: 0.6688, recall_test: 0.5000 recall_val: 0.5109
INFO:root:Epoch [19], Loss: 1724.8555, Test Loss: 1941.2435, recall_train: 0.6716, recall_test: 0.5109 recall_val: 0.5156
INFO:root:Epoch [20], Loss: 1863.6615, Test Loss: 1876.4528, recall_train: 0.6715, recall_test: 0.5094 recall_val: 0.5203
INFO:root:Epoch [21], Loss: 1602.7571, Test Loss: 1898.6644, recall_train: 0.6712, recall_test: 0.4922 recall_val: 0.5172
INFO:root:Epoch [22], Loss: 1271.5677, Test Loss: 1878.7097, recall_train: 0.6718, recall_test: 0.5234 recall_val: 0.5359
INFO:root:Epoch [23], Loss: 1857.0920, Test Loss: 1903.8162, recall_train: 0.6716, recall_test: 0.4969 recall_val: 0.5375
INFO:root:Epoch [24], Loss: 1482.5059, Test Loss: 1888.8401, recall_train: 0.6735, recall_test: 0.4844 recall_val: 0.5312
INFO:root:Epoch [25], Loss: 1708.5295, Test Loss: 1898.4031, recall_train: 0.6727, recall_test: 0.4891 recall_val: 0.5250
INFO:root:Epoch [26], Loss: 1555.9196, Test Loss: 1889.5807, recall_train: 0.6713, recall_test: 0.4969 recall_val: 0.5250
INFO:root:Epoch [27], Loss: 1601.7488, Test Loss: 1853.2195, recall_train: 0.6739, recall_test: 0.4922 recall_val: 0.5250
INFO:root:Epoch [28], Loss: 1766.6324, Test Loss: 1880.5471, recall_train: 0.6760, recall_test: 0.5156 recall_val: 0.5328
INFO:root:Epoch [29], Loss: 1742.4271, Test Loss: 1940.2639, recall_train: 0.6763, recall_test: 0.4875 recall_val: 0.5422
INFO:root:Epoch [30], Loss: 1543.3835, Test Loss: 1949.7517, recall_train: 0.6781, recall_test: 0.5062 recall_val: 0.5312
INFO:root:Epoch [31], Loss: 1301.5720, Test Loss: 1907.2484, recall_train: 0.6772, recall_test: 0.5016 recall_val: 0.5312
INFO:root:Epoch [32], Loss: 1883.5652, Test Loss: 1895.4801, recall_train: 0.6793, recall_test: 0.5000 recall_val: 0.5563
INFO:root:Epoch [33], Loss: 1520.6254, Test Loss: 1910.6061, recall_train: 0.6792, recall_test: 0.5047 recall_val: 0.5453
INFO:root:Epoch [34], Loss: 1759.4924, Test Loss: 1876.1941, recall_train: 0.6790, recall_test: 0.4953 recall_val: 0.5609
INFO:root:Epoch [35], Loss: 1426.7726, Test Loss: 1891.3728, recall_train: 0.6816, recall_test: 0.4953 recall_val: 0.5437
INFO:root:Epoch [36], Loss: 1155.5537, Test Loss: 1848.4948, recall_train: 0.6828, recall_test: 0.4984 recall_val: 0.5547
INFO:root:Epoch [37], Loss: 1629.2744, Test Loss: 1787.1119, recall_train: 0.6833, recall_test: 0.5078 recall_val: 0.5484
INFO:root:Epoch [38], Loss: 1637.2737, Test Loss: 1862.6545, recall_train: 0.6840, recall_test: 0.4953 recall_val: 0.5422
INFO:root:Epoch [39], Loss: 1383.8645, Test Loss: 1826.5752, recall_train: 0.6846, recall_test: 0.5078 recall_val: 0.5406
INFO:root:Epoch [40], Loss: 1611.6460, Test Loss: 1789.0481, recall_train: 0.6844, recall_test: 0.5141 recall_val: 0.5375
INFO:root:Epoch [41], Loss: 1240.6222, Test Loss: 1785.9861, recall_train: 0.6855, recall_test: 0.5062 recall_val: 0.5563
INFO:root:Epoch [42], Loss: 1422.3054, Test Loss: 1805.8080, recall_train: 0.6876, recall_test: 0.4984 recall_val: 0.5500
INFO:root:Epoch [43], Loss: 1471.0637, Test Loss: 1797.3715, recall_train: 0.6861, recall_test: 0.5016 recall_val: 0.5719
INFO:root:Epoch [44], Loss: 1501.0774, Test Loss: 1789.7858, recall_train: 0.6886, recall_test: 0.5078 recall_val: 0.5687
INFO:root:Epoch [45], Loss: 1687.8629, Test Loss: 1776.1799, recall_train: 0.6880, recall_test: 0.5031 recall_val: 0.5719
INFO:root:Epoch [46], Loss: 1808.6676, Test Loss: 1721.2272, recall_train: 0.6890, recall_test: 0.4828 recall_val: 0.5484
INFO:root:Epoch [47], Loss: 1574.1676, Test Loss: 1718.6058, recall_train: 0.6896, recall_test: 0.5062 recall_val: 0.5469
INFO:root:Epoch [48], Loss: 1699.0901, Test Loss: 1743.0557, recall_train: 0.6918, recall_test: 0.5078 recall_val: 0.5437
INFO:root:Epoch [49], Loss: 1644.1711, Test Loss: 1759.1361, recall_train: 0.6929, recall_test: 0.5188 recall_val: 0.5437
