INFO:root:n: 500000 D: 128 queries: 3200 anchors: 128 k: 16 method: anchor lr: 0.0001
INFO:root:recall_test: 0.3984
INFO:root:Epoch [1], Loss: 742.9227, Test Loss: 484.3339, recall_train: 0.6968, recall_test: 0.4094 recall_val: 0.3922
INFO:root:Epoch [2], Loss: 722.5428, Test Loss: 480.6840, recall_train: 0.6983, recall_test: 0.4109 recall_val: 0.4078
INFO:root:Epoch [3], Loss: 567.1540, Test Loss: 484.1624, recall_train: 0.6987, recall_test: 0.4016 recall_val: 0.3812
INFO:root:Epoch [4], Loss: 684.0635, Test Loss: 463.3954, recall_train: 0.6991, recall_test: 0.3953 recall_val: 0.4016
INFO:root:Epoch [5], Loss: 682.2844, Test Loss: 479.4343, recall_train: 0.7012, recall_test: 0.4172 recall_val: 0.4031
INFO:root:Epoch [6], Loss: 569.3157, Test Loss: 496.4727, recall_train: 0.7016, recall_test: 0.4078 recall_val: 0.4078
INFO:root:Epoch [7], Loss: 474.2130, Test Loss: 481.1793, recall_train: 0.7030, recall_test: 0.4219 recall_val: 0.3969
INFO:root:Epoch [8], Loss: 647.0416, Test Loss: 452.5894, recall_train: 0.7021, recall_test: 0.4141 recall_val: 0.4109
INFO:root:Epoch [9], Loss: 625.7367, Test Loss: 462.7507, recall_train: 0.7044, recall_test: 0.4047 recall_val: 0.4125
INFO:root:Epoch [10], Loss: 619.5651, Test Loss: 482.7173, recall_train: 0.7023, recall_test: 0.3937 recall_val: 0.4109
INFO:root:Epoch [11], Loss: 764.4581, Test Loss: 445.2077, recall_train: 0.7045, recall_test: 0.4297 recall_val: 0.3922
INFO:root:Epoch [12], Loss: 514.7451, Test Loss: 432.5173, recall_train: 0.7080, recall_test: 0.4234 recall_val: 0.4016
INFO:root:Epoch [13], Loss: 520.9703, Test Loss: 449.1967, recall_train: 0.7071, recall_test: 0.4109 recall_val: 0.4000
INFO:root:Epoch [14], Loss: 567.7270, Test Loss: 453.1574, recall_train: 0.7088, recall_test: 0.4266 recall_val: 0.3891
INFO:root:Epoch [15], Loss: 614.6803, Test Loss: 448.6819, recall_train: 0.7093, recall_test: 0.4406 recall_val: 0.3922
INFO:root:Epoch [16], Loss: 651.3326, Test Loss: 445.6491, recall_train: 0.7099, recall_test: 0.4000 recall_val: 0.3875
INFO:root:Epoch [17], Loss: 720.5835, Test Loss: 442.7966, recall_train: 0.7103, recall_test: 0.4094 recall_val: 0.3766
INFO:root:Epoch [18], Loss: 726.9271, Test Loss: 414.7621, recall_train: 0.7115, recall_test: 0.4172 recall_val: 0.3703
INFO:root:Epoch [19], Loss: 715.8091, Test Loss: 418.0468, recall_train: 0.7120, recall_test: 0.4109 recall_val: 0.3984
INFO:root:Epoch [20], Loss: 654.7526, Test Loss: 417.0142, recall_train: 0.7154, recall_test: 0.4391 recall_val: 0.4109
INFO:root:Epoch [21], Loss: 535.9047, Test Loss: 429.8206, recall_train: 0.7154, recall_test: 0.4250 recall_val: 0.4031
INFO:root:Epoch [22], Loss: 605.5839, Test Loss: 429.7089, recall_train: 0.7155, recall_test: 0.4266 recall_val: 0.3781
INFO:root:Epoch [23], Loss: 527.8341, Test Loss: 399.3224, recall_train: 0.7152, recall_test: 0.4313 recall_val: 0.4000
INFO:root:Epoch [24], Loss: 717.8077, Test Loss: 416.3482, recall_train: 0.7161, recall_test: 0.4188 recall_val: 0.3984
INFO:root:Epoch [25], Loss: 613.3546, Test Loss: 418.0735, recall_train: 0.7179, recall_test: 0.4156 recall_val: 0.3906
INFO:root:Epoch [26], Loss: 597.9645, Test Loss: 405.8013, recall_train: 0.7210, recall_test: 0.4250 recall_val: 0.4016
INFO:root:Epoch [27], Loss: 492.3854, Test Loss: 423.2421, recall_train: 0.7195, recall_test: 0.4172 recall_val: 0.3922
INFO:root:Epoch [28], Loss: 494.2114, Test Loss: 429.1415, recall_train: 0.7231, recall_test: 0.4297 recall_val: 0.4031
INFO:root:Epoch [29], Loss: 582.5042, Test Loss: 419.7319, recall_train: 0.7228, recall_test: 0.4281 recall_val: 0.3875
INFO:root:Epoch [30], Loss: 611.8109, Test Loss: 402.4936, recall_train: 0.7222, recall_test: 0.4266 recall_val: 0.4016
INFO:root:Epoch [31], Loss: 612.5530, Test Loss: 407.6740, recall_train: 0.7217, recall_test: 0.4328 recall_val: 0.3828
INFO:root:Epoch [32], Loss: 475.0037, Test Loss: 403.4692, recall_train: 0.7217, recall_test: 0.4391 recall_val: 0.3734
INFO:root:Epoch [33], Loss: 441.7585, Test Loss: 396.1444, recall_train: 0.7228, recall_test: 0.4281 recall_val: 0.3828
INFO:root:Epoch [34], Loss: 553.4612, Test Loss: 402.1874, recall_train: 0.7229, recall_test: 0.4344 recall_val: 0.3891
INFO:root:Epoch [35], Loss: 581.2341, Test Loss: 408.9701, recall_train: 0.7224, recall_test: 0.4250 recall_val: 0.3891
INFO:root:Epoch [36], Loss: 494.4664, Test Loss: 419.2827, recall_train: 0.7232, recall_test: 0.4281 recall_val: 0.3906
INFO:root:Epoch [37], Loss: 581.4157, Test Loss: 422.8263, recall_train: 0.7242, recall_test: 0.4188 recall_val: 0.3953
