INFO:root:n: 500000 D: 128 queries: 3200 anchors: 128 k: 32 method: anchor lr: 0.0001
INFO:root:recall_test: 0.5375
INFO:root:Epoch [1], Loss: 710.9980, Test Loss: 592.0583, recall_train: 0.6908, recall_test: 0.5406 recall_val: 0.5203
INFO:root:Epoch [2], Loss: 527.5804, Test Loss: 597.7511, recall_train: 0.6918, recall_test: 0.5500 recall_val: 0.5156
INFO:root:Epoch [3], Loss: 630.3203, Test Loss: 577.7550, recall_train: 0.6909, recall_test: 0.5469 recall_val: 0.5219
INFO:root:Epoch [4], Loss: 566.0094, Test Loss: 582.5126, recall_train: 0.6930, recall_test: 0.5516 recall_val: 0.5250
INFO:root:Epoch [5], Loss: 521.7227, Test Loss: 573.5568, recall_train: 0.6937, recall_test: 0.5484 recall_val: 0.5203
INFO:root:Epoch [6], Loss: 630.5416, Test Loss: 567.5989, recall_train: 0.6923, recall_test: 0.5422 recall_val: 0.5406
INFO:root:Epoch [7], Loss: 671.2667, Test Loss: 572.8901, recall_train: 0.6957, recall_test: 0.5437 recall_val: 0.5312
INFO:root:Epoch [8], Loss: 561.8046, Test Loss: 565.1688, recall_train: 0.6960, recall_test: 0.5375 recall_val: 0.5406
INFO:root:Epoch [9], Loss: 551.4272, Test Loss: 577.1971, recall_train: 0.6958, recall_test: 0.5375 recall_val: 0.5422
INFO:root:Epoch [10], Loss: 457.7247, Test Loss: 556.9218, recall_train: 0.6958, recall_test: 0.5609 recall_val: 0.5422
INFO:root:Epoch [11], Loss: 631.7825, Test Loss: 541.0220, recall_train: 0.6970, recall_test: 0.5328 recall_val: 0.5422
INFO:root:Epoch [12], Loss: 594.2264, Test Loss: 535.6046, recall_train: 0.6986, recall_test: 0.5344 recall_val: 0.5437
INFO:root:Epoch [13], Loss: 636.4654, Test Loss: 531.3553, recall_train: 0.6981, recall_test: 0.5344 recall_val: 0.5453
INFO:root:Epoch [14], Loss: 605.5118, Test Loss: 520.4323, recall_train: 0.7007, recall_test: 0.5422 recall_val: 0.5297
INFO:root:Epoch [15], Loss: 496.7184, Test Loss: 522.4825, recall_train: 0.7016, recall_test: 0.5359 recall_val: 0.5422
INFO:root:Epoch [16], Loss: 467.5612, Test Loss: 515.5773, recall_train: 0.7021, recall_test: 0.5469 recall_val: 0.5422
INFO:root:Epoch [17], Loss: 549.4130, Test Loss: 519.5614, recall_train: 0.7036, recall_test: 0.5328 recall_val: 0.5437
INFO:root:Epoch [18], Loss: 526.1536, Test Loss: 515.7555, recall_train: 0.7038, recall_test: 0.5312 recall_val: 0.5375
INFO:root:Epoch [19], Loss: 540.8036, Test Loss: 499.4007, recall_train: 0.7056, recall_test: 0.5156 recall_val: 0.5344
INFO:root:Epoch [20], Loss: 384.9296, Test Loss: 502.2902, recall_train: 0.7077, recall_test: 0.5359 recall_val: 0.5234
INFO:root:Epoch [21], Loss: 514.7472, Test Loss: 513.3221, recall_train: 0.7067, recall_test: 0.5469 recall_val: 0.5297
INFO:root:Epoch [22], Loss: 485.2862, Test Loss: 508.2108, recall_train: 0.7083, recall_test: 0.5375 recall_val: 0.5469
INFO:root:Epoch [23], Loss: 638.5623, Test Loss: 483.5084, recall_train: 0.7096, recall_test: 0.5312 recall_val: 0.5281
INFO:root:Epoch [24], Loss: 531.9474, Test Loss: 480.0943, recall_train: 0.7106, recall_test: 0.5500 recall_val: 0.5312
INFO:root:Epoch [25], Loss: 425.1486, Test Loss: 493.0619, recall_train: 0.7090, recall_test: 0.5281 recall_val: 0.5406
INFO:root:Epoch [26], Loss: 569.6078, Test Loss: 497.8297, recall_train: 0.7116, recall_test: 0.5312 recall_val: 0.5422
INFO:root:Epoch [27], Loss: 555.6815, Test Loss: 489.7865, recall_train: 0.7107, recall_test: 0.5484 recall_val: 0.5328
INFO:root:Epoch [28], Loss: 271.7961, Test Loss: 484.3427, recall_train: 0.7113, recall_test: 0.5297 recall_val: 0.5453
INFO:root:Epoch [29], Loss: 586.7378, Test Loss: 467.2597, recall_train: 0.7122, recall_test: 0.5281 recall_val: 0.5297
INFO:root:Epoch [30], Loss: 521.5028, Test Loss: 466.6771, recall_train: 0.7114, recall_test: 0.5234 recall_val: 0.5453
INFO:root:Epoch [31], Loss: 659.7573, Test Loss: 445.1075, recall_train: 0.7108, recall_test: 0.5172 recall_val: 0.5266
INFO:root:Epoch [32], Loss: 453.9153, Test Loss: 446.6591, recall_train: 0.7135, recall_test: 0.5234 recall_val: 0.5437
INFO:root:Epoch [33], Loss: 422.3187, Test Loss: 460.3646, recall_train: 0.7148, recall_test: 0.5344 recall_val: 0.5234
INFO:root:Epoch [34], Loss: 508.7608, Test Loss: 464.7758, recall_train: 0.7153, recall_test: 0.5281 recall_val: 0.5234
INFO:root:Epoch [35], Loss: 500.5792, Test Loss: 461.8523, recall_train: 0.7165, recall_test: 0.5469 recall_val: 0.5156
INFO:root:Epoch [36], Loss: 520.5677, Test Loss: 470.1015, recall_train: 0.7163, recall_test: 0.5406 recall_val: 0.5328
INFO:root:Epoch [37], Loss: 679.2477, Test Loss: 454.5052, recall_train: 0.7176, recall_test: 0.5422 recall_val: 0.5234
INFO:root:Epoch [38], Loss: 574.9457, Test Loss: 453.4764, recall_train: 0.7176, recall_test: 0.5375 recall_val: 0.5375
INFO:root:Epoch [39], Loss: 478.4537, Test Loss: 428.9278, recall_train: 0.7157, recall_test: 0.5359 recall_val: 0.5219
INFO:root:Epoch [40], Loss: 630.0057, Test Loss: 441.9123, recall_train: 0.7171, recall_test: 0.5219 recall_val: 0.5422
INFO:root:Epoch [41], Loss: 605.4601, Test Loss: 450.2328, recall_train: 0.7167, recall_test: 0.5328 recall_val: 0.4984
INFO:root:Epoch [42], Loss: 485.5302, Test Loss: 426.4457, recall_train: 0.7161, recall_test: 0.5188 recall_val: 0.5391
INFO:root:Epoch [43], Loss: 498.3827, Test Loss: 411.1312, recall_train: 0.7176, recall_test: 0.5234 recall_val: 0.5172
INFO:root:Epoch [44], Loss: 433.8885, Test Loss: 426.4786, recall_train: 0.7182, recall_test: 0.5250 recall_val: 0.5031
INFO:root:Epoch [45], Loss: 437.3343, Test Loss: 415.2921, recall_train: 0.7206, recall_test: 0.5328 recall_val: 0.5281
INFO:root:Epoch [46], Loss: 438.1480, Test Loss: 413.1555, recall_train: 0.7210, recall_test: 0.5219 recall_val: 0.5344
INFO:root:Epoch [47], Loss: 429.5671, Test Loss: 416.0417, recall_train: 0.7207, recall_test: 0.5234 recall_val: 0.5078
INFO:root:Epoch [48], Loss: 399.0417, Test Loss: 438.2353, recall_train: 0.7223, recall_test: 0.5250 recall_val: 0.5219
