INFO:root:n: 500000 D: 128 queries: 3200 anchors: 128 k: 16 method: plane lr: 0.0001
INFO:root:recall_test: 0.0391
INFO:root:Epoch [1], Loss: 2508.6023, Test Loss: 2286.4263, recall_train: 0.6622, recall_test: 0.0484 recall_val: 0.0437
INFO:root:Epoch [2], Loss: 2108.8804, Test Loss: 2263.6760, recall_train: 0.6645, recall_test: 0.0344 recall_val: 0.0375
INFO:root:Epoch [3], Loss: 2050.1177, Test Loss: 2266.2617, recall_train: 0.6676, recall_test: 0.0281 recall_val: 0.0422
INFO:root:Epoch [4], Loss: 2160.6853, Test Loss: 2284.6467, recall_train: 0.6678, recall_test: 0.0391 recall_val: 0.0469
INFO:root:Epoch [5], Loss: 1828.7805, Test Loss: 2288.6021, recall_train: 0.6663, recall_test: 0.0406 recall_val: 0.0500
INFO:root:Epoch [6], Loss: 2007.9879, Test Loss: 2220.7375, recall_train: 0.6692, recall_test: 0.0437 recall_val: 0.0453
INFO:root:Epoch [7], Loss: 1833.3604, Test Loss: 2214.0554, recall_train: 0.6687, recall_test: 0.0344 recall_val: 0.0437
INFO:root:Epoch [8], Loss: 2448.3787, Test Loss: 2226.3083, recall_train: 0.6676, recall_test: 0.0391 recall_val: 0.0391
INFO:root:Epoch [9], Loss: 2091.2781, Test Loss: 2252.2200, recall_train: 0.6684, recall_test: 0.0547 recall_val: 0.0422
INFO:root:Epoch [10], Loss: 1855.9818, Test Loss: 2268.6060, recall_train: 0.6698, recall_test: 0.0531 recall_val: 0.0625
INFO:root:Epoch [11], Loss: 1851.9248, Test Loss: 2246.8420, recall_train: 0.6702, recall_test: 0.0500 recall_val: 0.0469
INFO:root:Epoch [12], Loss: 1791.8350, Test Loss: 2236.2368, recall_train: 0.6729, recall_test: 0.0516 recall_val: 0.0437
INFO:root:Epoch [13], Loss: 1831.3137, Test Loss: 2200.8467, recall_train: 0.6765, recall_test: 0.0437 recall_val: 0.0578
INFO:root:Epoch [14], Loss: 1661.4365, Test Loss: 2188.7395, recall_train: 0.6743, recall_test: 0.0453 recall_val: 0.0484
INFO:root:Epoch [15], Loss: 1572.9651, Test Loss: 2227.2466, recall_train: 0.6759, recall_test: 0.0469 recall_val: 0.0500
INFO:root:Epoch [16], Loss: 2593.7593, Test Loss: 2201.6528, recall_train: 0.6749, recall_test: 0.0531 recall_val: 0.0422
INFO:root:Epoch [17], Loss: 1694.8193, Test Loss: 2145.7061, recall_train: 0.6754, recall_test: 0.0453 recall_val: 0.0453
INFO:root:Epoch [18], Loss: 1630.3064, Test Loss: 2127.9478, recall_train: 0.6781, recall_test: 0.0422 recall_val: 0.0578
INFO:root:Epoch [19], Loss: 1658.6848, Test Loss: 2072.8677, recall_train: 0.6810, recall_test: 0.0516 recall_val: 0.0563
INFO:root:Epoch [20], Loss: 1914.2904, Test Loss: 2123.3066, recall_train: 0.6805, recall_test: 0.0563 recall_val: 0.0469
INFO:root:Epoch [21], Loss: 1857.6578, Test Loss: 2062.9121, recall_train: 0.6816, recall_test: 0.0500 recall_val: 0.0563
INFO:root:Epoch [22], Loss: 1500.4637, Test Loss: 2018.1807, recall_train: 0.6830, recall_test: 0.0500 recall_val: 0.0609
INFO:root:Epoch [23], Loss: 1655.5476, Test Loss: 2047.3109, recall_train: 0.6804, recall_test: 0.0453 recall_val: 0.0500
INFO:root:Epoch [24], Loss: 1437.2965, Test Loss: 2063.3967, recall_train: 0.6827, recall_test: 0.0547 recall_val: 0.0406
INFO:root:Epoch [25], Loss: 1445.3098, Test Loss: 1989.3025, recall_train: 0.6845, recall_test: 0.0547 recall_val: 0.0422
INFO:root:Epoch [26], Loss: 1749.3787, Test Loss: 2017.5554, recall_train: 0.6856, recall_test: 0.0484 recall_val: 0.0516
INFO:root:Epoch [27], Loss: 1693.6871, Test Loss: 1952.5638, recall_train: 0.6859, recall_test: 0.0516 recall_val: 0.0500
INFO:root:Epoch [28], Loss: 1853.9125, Test Loss: 1967.6106, recall_train: 0.6878, recall_test: 0.0563 recall_val: 0.0578
INFO:root:Epoch [29], Loss: 1208.5946, Test Loss: 1956.8816, recall_train: 0.6902, recall_test: 0.0484 recall_val: 0.0516
INFO:root:Epoch [30], Loss: 1505.6912, Test Loss: 1953.1299, recall_train: 0.6904, recall_test: 0.0469 recall_val: 0.0453
INFO:root:Epoch [31], Loss: 1971.6228, Test Loss: 1909.7233, recall_train: 0.6922, recall_test: 0.0328 recall_val: 0.0500
INFO:root:Epoch [32], Loss: 1925.6752, Test Loss: 1859.2897, recall_train: 0.6920, recall_test: 0.0391 recall_val: 0.0531
INFO:root:Epoch [33], Loss: 1480.4554, Test Loss: 1814.8679, recall_train: 0.6917, recall_test: 0.0250 recall_val: 0.0437
INFO:root:Epoch [34], Loss: 1336.6737, Test Loss: 1812.3617, recall_train: 0.6935, recall_test: 0.0250 recall_val: 0.0484
INFO:root:Epoch [35], Loss: 1604.2834, Test Loss: 1785.6768, recall_train: 0.6956, recall_test: 0.0344 recall_val: 0.0531
INFO:root:Epoch [36], Loss: 1228.2328, Test Loss: 1756.0836, recall_train: 0.6932, recall_test: 0.0344 recall_val: 0.0453
INFO:root:Epoch [37], Loss: 1269.8676, Test Loss: 1771.4336, recall_train: 0.6949, recall_test: 0.0500 recall_val: 0.0500
INFO:root:Epoch [38], Loss: 1320.4027, Test Loss: 1753.3015, recall_train: 0.6979, recall_test: 0.0375 recall_val: 0.0547
INFO:root:Epoch [39], Loss: 1601.2134, Test Loss: 1748.2679, recall_train: 0.6989, recall_test: 0.0609 recall_val: 0.0500
INFO:root:Epoch [40], Loss: 1625.4072, Test Loss: 1759.6426, recall_train: 0.6995, recall_test: 0.0531 recall_val: 0.0453
INFO:root:Epoch [41], Loss: 1307.0974, Test Loss: 1758.8044, recall_train: 0.7005, recall_test: 0.0547 recall_val: 0.0391
INFO:root:Epoch [42], Loss: 1591.2056, Test Loss: 1757.1543, recall_train: 0.7005, recall_test: 0.0453 recall_val: 0.0563
INFO:root:Epoch [43], Loss: 1482.7603, Test Loss: 1786.0144, recall_train: 0.7019, recall_test: 0.0500 recall_val: 0.0516
INFO:root:Epoch [44], Loss: 1526.7568, Test Loss: 1722.3961, recall_train: 0.7034, recall_test: 0.0437 recall_val: 0.0594
